electrode,j,T,V_rev,eta_act,eta_ohm,eta_conc,V_cell,model_act,j0_T,r_total,j_lim
Ni-HER-Lee2022,0.01,293.15,1.2257765601149282,0.06867103359786494,0.014300662824207493,2.5287007903725702e-05,1.3087735435449044,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.08610169491525424,293.15,1.2257765601149282,0.10353422300898324,0.12313113075758317,0.00021940218490471017,1.4526613160663993,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.1622033898305085,293.15,1.2257765601149282,0.11378986102202968,0.23196159869095886,0.00041654721247177696,1.5719445670403884,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.23830508474576273,293.15,1.2257765601149282,0.12001947496233006,0.34079206662433453,0.0006168181752907213,1.6872049198768835,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.314406779661017,293.15,1.2257765601149282,0.12450724894532572,0.44962253455771023,0.0008203158024438821,1.800726659420408,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.39050847457627125,293.15,1.2257765601149282,0.12801736462992308,0.5584530024910859,0.0010271457716437996,1.913274073007581,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.46661016949152545,293.15,1.2257765601149282,0.13090051112225837,0.6672834704244616,0.0012374190387934466,2.025197960700442,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.5427118644067797,293.15,1.2257765601149282,0.13334708187160677,0.7761139383578372,0.0014512521954459462,2.136688832539818,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.618813559322034,293.15,1.2257765601149282,0.13547206939896966,0.884944406291213,0.0016687678570469465,2.2478618036621576,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.6949152542372882,293.15,1.2257765601149282,0.13735027562988406,0.9937748742245885,0.0018900950851964801,2.3587918050545973,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.7710169491525425,293.15,1.2257765601149282,0.1390331016860008,1.1026053421579642,0.0021153698475713397,2.4695303738064647,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.8471186440677966,293.15,1.2257765601149282,0.14055739347672308,1.2114358100913398,0.0023447355196119066,2.580114499202603,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.9232203389830509,293.15,1.2257765601149282,0.14195046625219626,1.3202662780247156,0.002578343432608781,2.690571647824449,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,0.9993220338983052,293.15,1.2257765601149282,0.14323313223578815,1.4290967459580912,0.0028163534734361195,2.8009227917822437,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.0754237288135593,293.15,1.2257765601149282,0.1444216139696144,1.5379272138914668,0.0030589347418840543,2.9111843227178937,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.1515254237288137,293.15,1.2257765601149282,0.14552880193062373,1.6467576818248428,0.003306266272358769,3.0213693101427537,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.227627118644068,293.15,1.2257765601149282,0.1465651088769992,1.7555881497582184,0.0035585378276651093,3.131488356577811,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.303728813559322,293.15,1.2257765601149282,0.1475390667923721,1.8644186176915936,0.003815950773687647,3.2415501953725814,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.3798305084745763,293.15,1.2257765601149282,0.14845775422415142,1.9732490856249696,0.004078719045070123,3.351562119009119,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.4559322033898305,293.15,1.2257765601149282,0.1493271087465503,2.082079553558345,0.004347070213495593,3.461530292633319,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.532033898305085,293.15,1.2257765601149282,0.1501521597216165,2.190910021491721,0.004621246671933175,3.571459988000199,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.6081355932203392,293.15,1.2257765601149282,0.1509372045747603,2.299740489425097,0.004901506950293529,3.681355761065079,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.6842372881355931,293.15,1.2257765601149282,0.15168594427536058,2.408570957358472,0.005188127180389162,3.79122158892915,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.7603389830508476,293.15,1.2257765601149282,0.15240158885228083,2.517401425291848,0.005481402731004784,3.9010609769900615,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.8364406779661018,293.15,1.2257765601149282,0.15308694056160327,2.6262318932252238,0.005781650037346255,4.010877043939102,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.912542372881356,293.15,1.2257765601149282,0.15374446015632232,2.735062361158599,0.006089208653274266,4.120672590083124,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,1.9886440677966104,293.15,1.2257765601149282,0.15437632021763237,2.843892829091975,0.006404443559693292,4.230450152984229,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,2.064745762711864,293.15,1.2257765601149282,0.15498444846552678,2.9527232970253503,0.006727747768447536,4.340212053374253,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
Ni-HER-Lee2022,2.1408474576271184,293.15,1.2257765601149282,0.15557056322652157,3.0615537649587257,0.007059545268314304,4.4499604335684895,butler-volmer,0.00014398085933793194,1.4300662824207493,5.0
