electrode,j,T,V_rev,eta_act,eta_ohm,eta_conc,V_cell,model_act,j0_T,r_total,j_lim
Ni-OER-Lee2022,1.227627118644068,333.15,1.259564079195502,0.09658949590270727,1.7555548399567256,0.004044096460128369,3.1157525115150633,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.303728813559322,333.15,1.259564079195502,0.0973468148595579,1.8643832429859355,0.004336633123841173,3.225630770164837,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.3798305084745763,333.15,1.259564079195502,0.09806115739735122,1.973211646015146,0.004635255841259122,3.335472138449259,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.4559322033898305,333.15,1.259564079195502,0.0987371403459705,2.0820400490443562,0.004940223235974952,3.4452814918218038,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.532033898305085,333.15,1.259564079195502,0.09937867434842076,2.1908684520735666,0.005251810775215887,3.555063016392705,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.6081355932203392,333.15,1.259564079195502,0.09998910092425525,2.299696855102777,0.005570312265018896,3.664820347487553,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.6842372881355931,333.15,1.259564079195502,0.10057129781303867,2.408525258131987,0.0058960415150832324,3.7745566766556107,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.7603389830508476,333.15,1.259564079195502,0.10112776101848664,2.5173536611611973,0.006229334196944377,3.88427483557213,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.8364406779661018,333.15,1.259564079195502,0.10166066947607252,2.6261820641904077,0.00657054992304931,3.9939773627850315,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.912542372881356,333.15,1.259564079195502,0.10217193658152446,2.7350104672196176,0.006920074579015255,4.103666557575659,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,1.9886440677966104,333.15,1.259564079195502,0.10266325165901857,2.843838870248828,0.007278322946995806,4.213344524050345,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.064745762711864,333.15,1.259564079195502,0.1031361136377377,2.952667273278038,0.0076457416648756495,4.323013207776153,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.1408474576271184,333.15,1.259564079195502,0.10359185863015546,3.061495676307248,0.00802281257424155,4.4326744267071465,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.216949152542373,333.15,1.259564079195502,0.10403168269101681,3.1703240793364587,0.008410056520079836,4.542329897743057,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.293050847457627,333.15,1.259564079195502,0.1044566607335872,3.279152482365669,0.008808037677372904,4.651981259972131,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.369152542372881,333.15,1.259564079195502,0.10486776235639234,3.3879808853948785,0.009217368494779095,4.761630095441552,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.4452542372881356,333.15,1.259564079195502,0.1052658651668596,3.4968092884240893,0.009638715364119128,4.87127794815057,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.52135593220339,333.15,1.259564079195502,0.10565176606238746,3.6056376914532993,0.010072805147418495,4.980926341858607,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.5974576271186436,333.15,1.259564079195502,0.10602619083345374,3.714466094482509,0.010520432722029436,5.090576797233495,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.6735593220338982,333.15,1.259564079195502,0.10638980237962858,3.82329449751172,0.010982469740543833,5.2002308488273945,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.7496610169491524,333.15,1.259564079195502,0.10674320777218402,3.93212290054093,0.011459874848031121,5.309890062356647,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.8257627118644066,333.15,1.259564079195502,0.10708696435230874,4.04095130357014,0.011953705657578112,5.419556052775529,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.901864406779661,333.15,1.259564079195502,0.1074215850187622,4.14977970659935,0.012465132860220387,5.529230503673834,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,2.9779661016949155,333.15,1.259564079195502,0.10774754283091145,4.258608109628561,0.012995456942685902,5.63891518859766,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.0540677966101697,333.15,1.259564079195502,0.10806527503084101,4.367436512657771,0.013546128113598314,5.748611994997713,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.1301694915254235,333.15,1.259564079195502,0.1083751865703527,4.476264915686981,0.01411877020665548,5.858322951659491,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.206271186440678,333.15,1.259564079195502,0.10867765321423747,4.585093318716192,0.014715209553021559,5.968050260678953,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.2823728813559323,333.15,1.259564079195502,0.10897302427947614,4.693921721745402,0.015337510116568321,6.077796335336949,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.358474576271186,333.15,1.259564079195502,0.10926162506045042,4.802750124774612,0.015988016596393047,6.187563845626957,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.4345762711864407,333.15,1.259564079195502,0.10954375898238905,4.911578527803822,0.01666940776802656,6.29735577374974,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.510677966101695,333.15,1.259564079195502,0.10981970951879286,5.020406930833032,0.01738476312808814,6.407175482675416,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.586779661016949,333.15,1.259564079195502,0.11008974190321685,5.129235333862242,0.018137647033871985,6.517026801994834,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.6628813559322033,333.15,1.259564079195502,0.11035410466132006,5.238063736891453,0.018932216155852628,6.626914136904128,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.7389830508474575,333.15,1.259564079195502,0.11061303098536379,5.346892139920663,0.019773358451480344,6.73684260855301,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.8150847457627117,333.15,1.259564079195502,0.11086673997021002,5.455720542949873,0.020666875451809792,6.846818237567395,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.891186440677966,333.15,1.259564079195502,0.11111543772723648,5.564548945979084,0.02161972514286213,6.956848188044685,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,3.9672881355932206,333.15,1.259564079195502,0.11135931839035845,5.673377349008295,0.022640351345085016,7.06694109793924,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,4.043389830508475,333.15,1.259564079195502,0.11159856502646051,5.7822057520375045,0.02373913941093655,7.177107535670404,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,4.1194915254237285,333.15,1.259564079195502,0.11183335046093404,5.891034155066714,0.024929061237758503,7.2873606459609075,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
Ni-OER-Lee2022,4.195593220338983,333.15,1.259564079195502,0.11206383802764638,5.999862558095924,0.02622661259715366,7.397717087916226,butler-volmer,0.0005722603881038849,1.4300391489361701,5.0
