electrode,T,j,step_name,expression,result,values
Ni-HER-Lee2022,333.15,4.5,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0330520498873019,"{'R': 8.314462618, 'T': 333.15, 'n': 2, 'F': 96485.33212, 'j': 4.5, 'j_lim': 5.0, 'prefactor': 0.01435432288164621}"
Ni-HER-Lee2022,333.15,4.5,V_cell,V = V_rev + η_act + η_ohm + η_conc,7.882000053002054,"{'V_rev': 1.259564079195502, 'eta_act': 0.15420775370648426, 'eta_ohm': 6.435176170212766, 'eta_conc': 0.0330520498873019}"
Ni-HER-Lee2022,353.15,0.01,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.01,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.01,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.028782668143061366,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.01, 'j0': 0.00234, 'eta': 0.028782668143061366}"
Ni-HER-Lee2022,353.15,0.01,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.01,Perdida ohmica total,η_ohm = j · R_total,0.014300348484848485,"{'j': 0.01, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.01,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.01,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),3.046258516527625e-05,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.01, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.01,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3195713179488642,"{'V_rev': 1.276457838735789, 'eta_act': 0.028782668143061366, 'eta_ohm': 0.014300348484848485, 'eta_conc': 3.046258516527625e-05}"
Ni-HER-Lee2022,353.15,0.08610169491525424,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.08610169491525424,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.08610169491525424,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.07033475252507243,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.08610169491525424, 'j0': 0.00234, 'eta': 0.07033475252507243}"
Ni-HER-Lee2022,353.15,0.08610169491525424,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.08610169491525424,Perdida ohmica total,η_ohm = j · R_total,0.12312842424242423,"{'j': 0.08610169491525424, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.08610169491525424,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.08610169491525424,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0002643079706604073,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.08610169491525424, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.08610169491525424,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.470185323473946,"{'V_rev': 1.276457838735789, 'eta_act': 0.07033475252507243, 'eta_ohm': 0.12312842424242423, 'eta_conc': 0.0002643079706604073}"
Ni-HER-Lee2022,353.15,0.1622033898305085,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.1622033898305085,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.1622033898305085,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.08268793460136112,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.1622033898305085, 'j0': 0.00234, 'eta': 0.08268793460136112}"
Ni-HER-Lee2022,353.15,0.1622033898305085,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.1622033898305085,Perdida ohmica total,η_ohm = j · R_total,0.2319565,"{'j': 0.1622033898305085, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.1622033898305085,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.1622033898305085,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0005018033364639538,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.1622033898305085, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.1622033898305085,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.591604076673614,"{'V_rev': 1.276457838735789, 'eta_act': 0.08268793460136112, 'eta_ohm': 0.2319565, 'eta_conc': 0.0005018033364639538}"
Ni-HER-Lee2022,353.15,0.23830508474576273,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.23830508474576273,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.23830508474576273,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.09019235181402699,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.23830508474576273, 'j0': 0.00234, 'eta': 0.09019235181402699}"
Ni-HER-Lee2022,353.15,0.23830508474576273,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.23830508474576273,Perdida ohmica total,η_ohm = j · R_total,0.34078457575757576,"{'j': 0.23830508474576273, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.23830508474576273,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.23830508474576273,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0007430644332386772,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.23830508474576273, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.23830508474576273,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.7081778307406306,"{'V_rev': 1.276457838735789, 'eta_act': 0.09019235181402699, 'eta_ohm': 0.34078457575757576, 'eta_conc': 0.0007430644332386772}"
Ni-HER-Lee2022,353.15,0.314406779661017,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.314406779661017,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.314406779661017,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.09559858321382919,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.314406779661017, 'j0': 0.00234, 'eta': 0.09559858321382919}"
Ni-HER-Lee2022,353.15,0.314406779661017,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.314406779661017,Perdida ohmica total,η_ohm = j · R_total,0.44961265151515156,"{'j': 0.314406779661017, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.314406779661017,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.314406779661017,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0009882126066282004,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.314406779661017, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.314406779661017,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.8226572860713979,"{'V_rev': 1.276457838735789, 'eta_act': 0.09559858321382919, 'eta_ohm': 0.44961265151515156, 'eta_conc': 0.0009882126066282004}"
Ni-HER-Lee2022,353.15,0.39050847457627125,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.39050847457627125,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.39050847457627125,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.09982709711369686,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.39050847457627125, 'j0': 0.00234, 'eta': 0.09982709711369686}"
Ni-HER-Lee2022,353.15,0.39050847457627125,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.39050847457627125,Perdida ohmica total,η_ohm = j · R_total,0.5584407272727273,"{'j': 0.39050847457627125, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.39050847457627125,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.39050847457627125,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0012373751637591943,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.39050847457627125, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.39050847457627125,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.9359630382859725,"{'V_rev': 1.276457838735789, 'eta_act': 0.09982709711369686, 'eta_ohm': 0.5584407272727273, 'eta_conc': 0.0012373751637591943}"
Ni-HER-Lee2022,353.15,0.46661016949152545,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.46661016949152545,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.46661016949152545,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.10330033262631957,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.46661016949152545, 'j0': 0.00234, 'eta': 0.10330033262631957}"
Ni-HER-Lee2022,353.15,0.46661016949152545,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.46661016949152545,Perdida ohmica total,η_ohm = j · R_total,0.667268803030303,"{'j': 0.46661016949152545, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.46661016949152545,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.46661016949152545,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0014906857702538143,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.46661016949152545, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.46661016949152545,V_cell,V = V_rev + η_act + η_ohm + η_conc,2.0485176601626653,"{'V_rev': 1.276457838735789, 'eta_act': 0.10330033262631957, 'eta_ohm': 0.667268803030303, 'eta_conc': 0.0014906857702538143}"
Ni-HER-Lee2022,353.15,0.5427118644067797,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.5427118644067797,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.5427118644067797,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.1062476433286614,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.5427118644067797, 'j0': 0.00234, 'eta': 0.1062476433286614}"
Ni-HER-Lee2022,353.15,0.5427118644067797,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.5427118644067797,Perdida ohmica total,η_ohm = j · R_total,0.7760968787878787,"{'j': 0.5427118644067797, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.5427118644067797,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.5427118644067797,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0017482848808519048,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.5427118644067797, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.5427118644067797,V_cell,V = V_rev + η_act + η_ohm + η_conc,2.160550645733181,"{'V_rev': 1.276457838735789, 'eta_act': 0.1062476433286614, 'eta_ohm': 0.7760968787878787, 'eta_conc': 0.0017482848808519048}"
Ni-HER-Lee2022,353.15,0.618813559322034,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.618813559322034,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.618813559322034,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.10880755443090934,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.618813559322034, 'j0': 0.00234, 'eta': 0.10880755443090934}"
Ni-HER-Lee2022,353.15,0.618813559322034,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.618813559322034,Perdida ohmica total,η_ohm = j · R_total,0.8849249545454546,"{'j': 0.618813559322034, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.618813559322034,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.618813559322034,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0020103202071162516,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.618813559322034, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.618813559322034,V_cell,V = V_rev + η_act + η_ohm + η_conc,2.272200667919269,"{'V_rev': 1.276457838735789, 'eta_act': 0.10880755443090934, 'eta_ohm': 0.8849249545454546, 'eta_conc': 0.0020103202071162516}"
Ni-HER-Lee2022,353.15,0.6949152542372882,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.6949152542372882,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.6949152542372882,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.11107017638700467,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.6949152542372882, 'j0': 0.00234, 'eta': 0.11107017638700467}"
Ni-HER-Lee2022,353.15,0.6949152542372882,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.6949152542372882,Perdida ohmica total,η_ohm = j · R_total,0.9937530303030303,"{'j': 0.6949152542372882, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.6949152542372882,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.6949152542372882,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.002276947226120201,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.6949152542372882, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.6949152542372882,V_cell,V = V_rev + η_act + η_ohm + η_conc,2.3835579926519443,"{'V_rev': 1.276457838735789, 'eta_act': 0.11107017638700467, 'eta_ohm': 0.9937530303030303, 'eta_conc': 0.002276947226120201}"
Ni-HER-Lee2022,353.15,0.7710169491525425,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.7710169491525425,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.7710169491525425,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.11309743004954509,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.7710169491525425, 'j0': 0.00234, 'eta': 0.11309743004954509}"
Ni-HER-Lee2022,353.15,0.7710169491525425,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
Ni-HER-Lee2022,353.15,0.7710169491525425,Perdida ohmica total,η_ohm = j · R_total,1.102581106060606,"{'j': 0.7710169491525425, 'R_total': 1.4300348484848484}"
Ni-HER-Lee2022,353.15,0.7710169491525425,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),5.0,"{'j_lim_ref': 5.0, 'Ea': 0.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 298.15}"
Ni-HER-Lee2022,353.15,0.7710169491525425,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.002548329734503901,"{'R': 8.314462618, 'T': 353.15, 'n': 2, 'F': 96485.33212, 'j': 0.7710169491525425, 'j_lim': 5.0, 'prefactor': 0.015216056207874407}"
Ni-HER-Lee2022,353.15,0.7710169491525425,V_cell,V = V_rev + η_act + η_ohm + η_conc,2.494684704580444,"{'V_rev': 1.276457838735789, 'eta_act': 0.11309743004954509, 'eta_ohm': 1.102581106060606, 'eta_conc': 0.002548329734503901}"
Ni-HER-Lee2022,353.15,0.8471186440677966,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.276457838735789,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 353.15, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER-Lee2022,353.15,0.8471186440677966,j0(T) Ni-HER-Lee2022,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.00234,"{'j0_ref': 0.00234, 'Ea': 40000.0, 'R': 8.314462618, 'T': 353.15, 'T_ref': 353.15}"
Ni-HER-Lee2022,353.15,0.8471186440677966,η_act BV Ni-HER-Lee2022,j = j0[exp(α_a nFη/RT) - exp(-α_c nFη/RT)],0.11493370232348332,"{'alpha_a': 0.78, 'alpha_c': 1.22, 'n': 2, 'F': 96485.33212, 'R': 8.314462618, 'T': 353.15, 'beta_a': 51.261640292597306, 'beta_c': 80.17846302175475, 'j': 0.8471186440677966, 'j0': 0.00234, 'eta': 0.11493370232348332}"
Ni-HER-Lee2022,353.15,0.8471186440677966,R capa separador_Zirfon_efectivo,R = delta / kappa(T),3.484848484848485e-05,"{'delta': 0.00046, 'kappa_ref': 13.2, 'Ea_kappa': 24500, 'T': 353.15, 'T_ref': 353.15, 'kappa(T)': 13.2}"
