electrode,j,T,V_rev,eta_act,eta_ohm,eta_conc,V_cell,model_act,j0_T,r_total,j_lim,electrode_label
Pt-ref,0.8989795918367347,298.0,1.2298732968034478,0.09773734120665259,0.08108913906081357,0.0032776305084746492,1.4119774075793887,butler-volmer,0.02,0.090201312462653,3.9902653971846744,B
Pt-ref,0.9191836734693877,298.0,1.2298732968034478,0.09830753590646471,0.08291157374118145,0.0033618247186670293,1.414454231169761,butler-volmer,0.02,0.090201312462653,3.9902653971846744,B
Pt-ref,0.9393877551020408,298.0,1.2298732968034478,0.0988653559102892,0.08473400842154934,0.0034465746591102716,1.4169192357943967,butler-volmer,0.02,0.090201312462653,3.9902653971846744,B
Pt-ref,0.959591836734694,298.0,1.2298732968034478,0.09941132648732888,0.08655644310191724,0.0035318877148560464,1.41937295410755,butler-volmer,0.02,0.090201312462653,3.9902653971846744,B
Pt-ref,0.9797959183673469,298.0,1.2298732968034478,0.09994594018444042,0.08837887778228512,0.0036177714191502155,1.4218158861893238,butler-volmer,0.02,0.090201312462653,3.9902653971846744,B
Pt-ref,1.0,298.0,1.2298732968034478,0.10046965948671956,0.090201312462653,0.0037042334574246025,1.4242485022102451,butler-volmer,0.02,0.090201312462653,3.9902653971846744,B
Pt-ref,0.01,333.0,1.25943737599895,0.002007780580147507,0.0005859370311340628,2.1629078257393257e-05,1.2620527226884888,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.030204081632653063,333.0,1.25943737599895,0.006024902958948851,0.0017697689919967613,6.542838362487649e-05,1.26729747633352,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.05040816326530612,333.0,1.25943737599895,0.009929756590595312,0.0029536009528594595,0.00010936180340269428,1.2724300953458074,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.07061224489795918,333.0,1.25943737599895,0.013666437989987599,0.004137432913722158,0.00015343016143651273,1.2773946770640963,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.09081632653061224,333.0,1.25943737599895,0.01720019866654005,0.005321264874584856,0.0001976342891865424,1.2821564738292612,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.1110204081632653,333.0,1.25943737599895,0.02051571020815399,0.006505096835447554,0.00024197502582166372,1.286700158068373,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.13122448979591836,333.0,1.25943737599895,0.023612256854769746,0.007688928796310252,0.00028645321831502073,1.2910250148683449,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.15142857142857144,333.0,1.25943737599895,0.026498498734475812,0.008872760757172951,0.00033106972154108526,1.2951397052121398,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.1716326530612245,333.0,1.25943737599895,0.029188206144242286,0.01005659271803565,0.00037582539837425084,1.2990580002596022,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.19183673469387758,333.0,1.25943737599895,0.03169730662967708,0.01124042467889835,0.00042072111978896156,1.3027958284273142,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.21204081632653063,333.0,1.25943737599895,0.03404206238118238,0.012424256639761048,0.00046575776496141167,1.3063694527848546,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.23224489795918368,333.0,1.25943737599895,0.036238055580381616,0.013608088600623744,0.0005109362213728555,1.3097944564013282,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.2524489795918367,333.0,1.25943737599895,0.03829969271550648,0.01479192056148644,0.0005562573849145318,1.3130852466608571,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.2726530612244898,333.0,1.25943737599895,0.040240018124526905,0.015975752522349142,0.0006017221599942649,1.3162548688058202,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.29285714285714287,333.0,1.25943737599895,0.042070699869931616,0.01715958448321184,0.0006473314596447623,1.319314991811738,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.3130612244897959,333.0,1.25943737599895,0.04380210422125354,0.018343416444074535,0.0006930862056336214,1.3222759828699115,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.333265306122449,333.0,1.25943737599895,0.04544340992690085,0.019527248404937237,0.0007389873285751149,1.3251470216593628,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.353469387755102,333.0,1.25943737599895,0.04700273503918643,0.020711080365799932,0.0007850357680437597,1.32793622717198,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.37367346938775514,333.0,1.25943737599895,0.04848726188946948,0.021894912326662637,0.0008312324726897155,1.3306507826877718,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.39387755102040817,333.0,1.25943737599895,0.04990335321227745,0.02307874428752533,0.0008775784003560552,1.3332970518991087,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.41408163265306125,333.0,1.25943737599895,0.05125665656117854,0.02426257624838803,0.0009240745181979186,1.3358806833267145,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.4342857142857143,333.0,1.25943737599895,0.05255219639421508,0.025446408209250728,0.0009707218028036191,1.3384067024052193,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.45448979591836736,333.0,1.25943737599895,0.05379445434512825,0.026630240170113426,0.0010175212403177177,1.3408795917545093,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.4746938775510204,333.0,1.25943737599895,0.05498743871788654,0.027814072130976124,0.0010644738265661185,1.3433033606743787,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.49489795918367346,333.0,1.25943737599895,0.0561347444252028,0.028997904091838823,0.001111580567183201,1.3456816050831748,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.5151020408163265,333.0,1.25943737599895,0.05723960459709393,0.030181736052701517,0.0011588424777410654,1.3480175591264865,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.5353061224489796,333.0,1.25943737599895,0.058304935003875014,0.031365568013564216,0.0012062605838809013,1.35031413960027,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.5555102040816327,333.0,1.25943737599895,0.059333372319674504,0.03254939997442692,0.0012538359214465447,1.3525739842144977,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.5757142857142857,333.0,1.25943737599895,0.06032730712474881,0.03373323193528962,0.001301569536620242,1.3547994845956086,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.5959183673469388,333.0,1.25943737599895,0.061288912421443104,0.03491706389615232,0.001349462486060693,1.3569928148026058,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.6161224489795918,333.0,1.25943737599895,0.06222016832603566,0.03610089585701501,0.0013975158370433994,1.359155956019044,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.636326530612245,333.0,1.25943737599895,0.06312288349927143,0.037284727817877714,0.0014457306676033783,1.3612907179837024,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.656530612244898,333.0,1.25943737599895,0.0639987137923396,0.03846855977874041,0.0014941080666802668,1.3633987576367104,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.676734693877551,333.0,1.25943737599895,0.06484917851151759,0.03965239173960311,0.0015426491342658984,1.3654815953843362,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.696938775510204,333.0,1.25943737599895,0.0656756746423722,0.0408362237004658,0.0015913549815543709,1.367540629323342,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.7171428571428571,333.0,1.25943737599895,0.06647948932183428,0.0420200556613285,0.001640226731094685,1.3695771477132075,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.7373469387755103,333.0,1.25943737599895,0.0672618108022492,0.043203887622191205,0.001689265516945971,1.3715923399403362,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.7575510204081634,333.0,1.25943737599895,0.06802373811437276,0.04438771958305391,0.001738472484835394,1.373587306181212,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.7777551020408163,333.0,1.25943737599895,0.06876628960511216,0.0455715515439166,0.001787848792318772,1.3755630659402975,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.7979591836734694,333.0,1.25943737599895,0.06949041049963303,0.0467553835047793,0.0018373956089439618,1.3775205656123062,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.8181632653061225,333.0,1.25943737599895,0.07019697961545043,0.047939215465642,0.0018871141164170868,1.3794606851964595,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.8383673469387755,333.0,1.25943737599895,0.07088681533759959,0.04912304742650469,0.0019370055087716393,1.381384244271826,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.8585714285714285,333.0,1.25943737599895,0.07156068094836754,0.050306879387367394,0.001987070992540546,1.3832920073272252,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.8787755102040816,333.0,1.25943737599895,0.07221928939187586,0.05149071134823009,0.0020373117869312463,1.385184688525987,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.8989795918367347,333.0,1.25943737599895,0.07286330754264193,0.05267454330909279,0.002087729124003835,1.3870629559746883,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.9191836734693877,333.0,1.25943737599895,0.07349336003777554,0.05385837526995548,0.0021383242488523554,1.3889274355555334,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.9393877551020408,333.0,1.25943737599895,0.07411003272441868,0.05504220723081818,0.002189098419789301,1.3907787143739758,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.959591836734694,333.0,1.25943737599895,0.07471387576717758,0.05622603919168089,0.0022400529085333854,1.3926173438663416,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,0.9797959183673469,333.0,1.25943737599895,0.07530540645443917,0.05740987115254358,0.0022911890004006738,1.3944438426063333,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
Pt-ref,1.0,333.0,1.25943737599895,0.07588511173745072,0.05859370311340628,0.0023425079944991065,1.3962586988443062,butler-volmer,0.07140302090715395,0.05859370311340628,6.638598726708614,B
