electrode,T,j,step_name,expression,result,values
Ni-HER,333.0,0.5353061224489796,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.5353061224489796,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.5353061224489796,Perdida ohmica total,η_ohm = j · R_total,0.031365568013564216,"{'j': 0.5353061224489796, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.5353061224489796,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.5353061224489796,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0012062605838809013,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.5353061224489796, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.5353061224489796,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.357534249106233,"{'V_rev': 1.25943737599895, 'eta_act': 0.06552504450983777, 'eta_ohm': 0.031365568013564216, 'eta_conc': 0.0012062605838809013}"
Ni-HER,333.0,0.5555102040816327,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.5555102040816327,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.5555102040816327,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.06658816937075004,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.5555102040816327, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.5555102040816327,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.5555102040816327,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.5555102040816327,Perdida ohmica total,η_ohm = j · R_total,0.03254939997442692,"{'j': 0.5555102040816327, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.5555102040816327,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.5555102040816327,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0012538359214465447,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.5555102040816327, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.5555102040816327,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3598287812655732,"{'V_rev': 1.25943737599895, 'eta_act': 0.06658816937075004, 'eta_ohm': 0.03254939997442692, 'eta_conc': 0.0012538359214465447}"
Ni-HER,333.0,0.5757142857142857,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.5757142857142857,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.5757142857142857,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.06761331040890844,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.5757142857142857, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.5757142857142857,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.5757142857142857,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.5757142857142857,Perdida ohmica total,η_ohm = j · R_total,0.03373323193528962,"{'j': 0.5757142857142857, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.5757142857142857,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.5757142857142857,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.001301569536620242,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.5757142857142857, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.5757142857142857,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3620854878797684,"{'V_rev': 1.25943737599895, 'eta_act': 0.06761331040890844, 'eta_ohm': 0.03373323193528962, 'eta_conc': 0.001301569536620242}"
Ni-HER,333.0,0.5959183673469388,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.5959183673469388,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.5959183673469388,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.06860308846247043,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.5959183673469388, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.5959183673469388,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.5959183673469388,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.5959183673469388,Perdida ohmica total,η_ohm = j · R_total,0.03491706389615232,"{'j': 0.5959183673469388, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.5959183673469388,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.5959183673469388,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.001349462486060693,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.5959183673469388, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.5959183673469388,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3643069908436332,"{'V_rev': 1.25943737599895, 'eta_act': 0.06860308846247043, 'eta_ohm': 0.03491706389615232, 'eta_conc': 0.001349462486060693}"
Ni-HER,333.0,0.6161224489795918,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.6161224489795918,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.6161224489795918,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.06955986213923171,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.6161224489795918, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.6161224489795918,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.6161224489795918,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.6161224489795918,Perdida ohmica total,η_ohm = j · R_total,0.03610089585701501,"{'j': 0.6161224489795918, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.6161224489795918,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.6161224489795918,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0013975158370433994,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.6161224489795918, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.6161224489795918,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.36649564983224,"{'V_rev': 1.25943737599895, 'eta_act': 0.06955986213923171, 'eta_ohm': 0.03610089585701501, 'eta_conc': 0.0013975158370433994}"
Ni-HER,333.0,0.636326530612245,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.636326530612245,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.636326530612245,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.07048576167404665,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.636326530612245, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.636326530612245,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.636326530612245,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.636326530612245,Perdida ohmica total,η_ohm = j · R_total,0.037284727817877714,"{'j': 0.636326530612245, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.636326530612245,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.636326530612245,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0014457306676033783,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.636326530612245, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.636326530612245,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3686535961584776,"{'V_rev': 1.25943737599895, 'eta_act': 0.07048576167404665, 'eta_ohm': 0.037284727817877714, 'eta_conc': 0.0014457306676033783}"
Ni-HER,333.0,0.656530612244898,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.656530612244898,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.656530612244898,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.07138271749237832,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.656530612244898, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.656530612244898,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.656530612244898,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.656530612244898,Perdida ohmica total,η_ohm = j · R_total,0.03846855977874041,"{'j': 0.656530612244898, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.656530612244898,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.656530612244898,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0014941080666802668,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.656530612244898, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.656530612244898,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.370782761336749,"{'V_rev': 1.25943737599895, 'eta_act': 0.07138271749237832, 'eta_ohm': 0.03846855977874041, 'eta_conc': 0.0014941080666802668}"
Ni-HER,333.0,0.676734693877551,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.676734693877551,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.676734693877551,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.07225248444321772,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.676734693877551, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.676734693877551,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.676734693877551,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.676734693877551,Perdida ohmica total,η_ohm = j · R_total,0.03965239173960311,"{'j': 0.676734693877551, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.676734693877551,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.676734693877551,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0015426491342658984,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.676734693877551, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.676734693877551,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3728849013160367,"{'V_rev': 1.25943737599895, 'eta_act': 0.07225248444321772, 'eta_ohm': 0.03965239173960311, 'eta_conc': 0.0015426491342658984}"
Ni-HER,333.0,0.696938775510204,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.696938775510204,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.696938775510204,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.07309666246613926,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.696938775510204, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.696938775510204,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.696938775510204,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.696938775510204,Perdida ohmica total,η_ohm = j · R_total,0.0408362237004658,"{'j': 0.696938775510204, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.696938775510204,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.696938775510204,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0015913549815543709,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.696938775510204, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.696938775510204,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3749616171471093,"{'V_rev': 1.25943737599895, 'eta_act': 0.07309666246613926, 'eta_ohm': 0.0408362237004658, 'eta_conc': 0.0015913549815543709}"
Ni-HER,333.0,0.7171428571428571,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.7171428571428571,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.7171428571428571,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.07391671430419149,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.7171428571428571, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.7171428571428571,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.7171428571428571,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.7171428571428571,Perdida ohmica total,η_ohm = j · R_total,0.0420200556613285,"{'j': 0.7171428571428571, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.7171428571428571,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.7171428571428571,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.001640226731094685,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.7171428571428571, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.7171428571428571,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3770143726955646,"{'V_rev': 1.25943737599895, 'eta_act': 0.07391671430419149, 'eta_ohm': 0.0420200556613285, 'eta_conc': 0.001640226731094685}"
Ni-HER,333.0,0.7373469387755103,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.7373469387755103,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.7373469387755103,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.07471398075529599,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.7373469387755103, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.7373469387755103,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.7373469387755103,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.7373469387755103,Perdida ohmica total,η_ohm = j · R_total,0.043203887622191205,"{'j': 0.7373469387755103, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.7373469387755103,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.7373469387755103,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.001689265516945971,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.7373469387755103, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
Ni-HER,333.0,0.7373469387755103,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.379044509893383,"{'V_rev': 1.25943737599895, 'eta_act': 0.07471398075529599, 'eta_ohm': 0.043203887622191205, 'eta_conc': 0.001689265516945971}"
Ni-HER,333.0,0.7575510204081634,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.25943737599895,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 333.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,333.0,0.7575510204081634,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.05456516264703203,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.0}"
Ni-HER,333.0,0.7575510204081634,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.07548969386155505,"{'R': 8.314462618, 'T': 333.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.7575510204081634, 'j0': 0.05456516264703203, 'prefactor': 0.028695719763398995}"
Ni-HER,333.0,0.7575510204081634,R capa membrana,R = delta / kappa(T),0.026542967213653592,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.1883738151711999}"
Ni-HER,333.0,0.7575510204081634,R capa electrolito,R = delta / kappa(T),0.01205073589975269,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 333.0, 'T_ref': 298.15, 'kappa(T)': 0.8298248408385768}"
Ni-HER,333.0,0.7575510204081634,Perdida ohmica total,η_ohm = j · R_total,0.04438771958305391,"{'j': 0.7575510204081634, 'R_total': 0.05859370311340628}"
Ni-HER,333.0,0.7575510204081634,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),6.638598726708614,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 333.0, 'T_ref': 298.15}"
Ni-HER,333.0,0.7575510204081634,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.001738472484835394,"{'R': 8.314462618, 'T': 333.0, 'n': 2, 'F': 96485.33212, 'j': 0.7575510204081634, 'j_lim': 6.638598726708614, 'prefactor': 0.014347859881699497}"
